Open,High,Low,Close,Volume,Dividends,Stock Splits,MA5,MA20,MA60,MA240,DIF,MACD,RSI,ATR,ADX,Bollinger_Upper,Bollinger_Lower,%K,%D
117.71202248672151,118.01827517671063,116.15089740492724,117.29373168945312,2849800,0.0,0.0,,,,,0.0,0.0,,,,,,,
117.18169528937773,117.99586927432021,115.62803559291056,116.85303497314453,2497200,0.0,0.0,,,,,-0.03515529360866765,-0.00703105872173353,,,,,,,
117.60743422895165,117.91368687842618,116.823133389045,117.36841583251953,2160500,0.0,0.0,,,,,-0.021184981658379343,-0.009861843309062694,,,,,,,
116.97253005131098,118.36932476086182,116.74844247391951,118.08547973632812,3917700,0.0,0.0,,,,,0.04720352267098349,0.0015512298869465434,,,,,,,
118.39175778921155,119.06400926810332,116.54678752889268,117.45806884765625,3431100,0.0,0.0,117.41174621582032,,,,0.050196456337872064,0.011280275177131647,,,,,,,
117.49542864110782,118.36936019674998,116.24802147719612,116.87545776367188,2081700,0.0,0.0,117.32809143066406,,,,0.0054932101312772375,0.010122862167960767,,,,,,,
116.93518553727094,117.35347628871173,114.96323528221563,115.62802124023438,2766000,0.0,0.0,117.08308868408203,,,,-0.12910390725787124,-0.017722491717205635,,,,,,,
114.5823185241197,116.43476585192417,112.67760193251586,116.18827056884766,5972800,0.0,0.0,116.84705963134766,,,,-0.18839396552515097,-0.0518567864787947,,,,,,,
117.95106873895044,118.74283520084188,116.8530495444192,117.98841857910156,3633400,0.0,0.0,116.82764739990235,,,,-0.08909779992482925,-0.059304989168001615,,,,,,,
117.44311456388328,117.824066907333,115.7848822622886,116.61399841308594,2398100,0.0,0.0,116.65883331298828,,,,-0.11992665436544314,-0.07142932220748993,,,,,,,
115.5907018651694,116.80075920031544,114.7093048920559,116.59909057617188,2585200,0.0,0.0,116.60355987548829,,,,-0.14390285888765675,-0.0859240295435233,,,,,,,
116.3824412894673,117.12939233954802,115.84463562160369,116.69615936279297,1723300,0.0,0.0,116.8171875,,,,-0.15330433690097323,-0.09940009101501329,,,,,,,
117.16673996282572,117.25637043992383,115.6877801028653,116.26292419433594,3008600,0.0,0.0,116.83211822509766,,,,-0.1934831797011327,-0.11821670875223718,,,,,,,
116.77086698286662,120.08733169479923,116.75592476952775,119.601806640625,3454500,0.0,0.0,117.15479583740235,,,,0.04359220333265057,-0.08585492633525964,59.82200369862445,2.2328516019084512,,,,93.44746610536828,
119.60925895148293,121.17784910375615,119.34035615429795,120.04995727539062,5182000,0.0,0.0,117.84198760986328,,,,0.2645881557383376,-0.015766309920540192,61.29817134650845,2.2307169717423654,,,,86.73107021897403,
120.72221212702891,121.94721126195513,120.59523182983398,121.1703872680664,1926600,0.0,0.0,118.7562469482422,,,,0.5240969138110785,0.09220633482578354,66.76329756035136,2.197104136396284,,,,91.6196684641108,90.59940159615104
122.08918922220174,122.12653906718019,120.28903383142101,120.7745590209961,2451800,0.0,0.0,119.57192687988281,,,,0.6898670844572052,0.21173848475206788,63.34921265210537,2.2504578325661413,,,,85.69172355667149,88.01415407991878
120.65499183671488,120.88654481872558,118.97435211849431,119.42999267578125,2522600,0.0,0.0,120.20534057617188,,,,0.7046234118755592,0.3103154701767662,55.02233186126203,2.271265719229639,,,,71.46190780012283,82.92443327363505
120.12466614489699,120.13959695875437,118.03320105051351,118.5859375,2411400,0.0,0.0,120.00216674804688,,,,0.6408227038147913,0.37641691690437123,54.14596935226941,2.2419210170175115,,,,62.52910230303943,73.22757788661126
119.07148767424314,119.35532136594264,117.44312821155127,118.0332260131836,3537900,0.0,0.0,119.59882049560547,117.87784690856934,,,0.539442626427828,0.4090220588090626,54.26525405006743,2.226982048077334,,121.05331589798017,114.70237791915851,56.67964559759971,63.556885233587316
116.99494826214793,117.98839454039599,113.11079362920047,113.23778533935547,4784800,0.0,0.0,118.01230010986328,117.67504959106445,,,0.07132402057504805,0.3414824511622597,43.01920930139285,2.4078528607549785,,121.46599618650443,113.88410299562447,5.928533536163833,41.71242714560099
114.46278302353358,115.1947918613321,113.17054950057641,114.67192840576172,3893300,0.0,0.0,116.79177398681641,117.56599426269531,,,-0.18184380515837972,0.23681719989813185,45.786531145961774,2.2840727494226485,,121.5756859151963,113.55630261019432,17.315648354320345,26.641275829361295
115.73263154128108,116.33766024607614,114.60472782968212,115.76998138427734,2299100,0.0,0.0,116.05977172851563,117.4860725402832,,,-0.2905284019037424,0.131348079537757,43.58532581095909,2.225384734022634,,121.57527795384019,113.39686712672622,29.49492943617042,17.579703775551533
115.88941295863404,116.20314232692107,114.29093869015512,114.47767639160156,2119800,0.0,0.0,115.23811950683594,117.30568237304688,,,-0.4754591434771953,0.00998663493476655,43.79328994733389,2.2045752568764194,,121.59687164495284,113.01449310114091,15.161062075277345,20.65721328858937
113.6411408560884,116.57666463057079,113.45440307951421,115.40394592285156,2773500,0.0,0.0,114.71226348876954,117.20297622680664,,,-0.5410391163654822,-0.1002185153252832,46.7023468596406,2.2782043456476364,,121.57634923155447,112.82960322205881,25.43497162188009,23.363654377775948
115.96416051521464,116.30028623719411,113.67101512308203,116.06873321533203,2253200,0.0,0.0,115.27845306396485,117.16263999938965,,,-0.5332222841414591,-0.18681926908851837,48.32138981852444,2.3742410882310474,,121.56352646449766,112.76175353428165,32.80859698712151,24.468210228092982
115.11267266452927,115.66542076502357,113.48431279959904,113.76815795898438,2393500,0.0,0.0,115.09769897460937,117.06964683532715,,,-0.7045430510348041,-0.2903640254777755,43.931839387872806,2.446800379564938,,121.68065327848709,112.45864039216721,7.291292043525215,21.844953550842273
