Open,High,Low,Close,Volume,Dividends,Stock Splits,MA5,MA20,MA60,MA240,DIF,MACD,RSI,ATR,ADX,Bollinger_Upper,Bollinger_Lower,%K,%D
29.59001655735089,29.64986828599373,29.410465937642364,29.45834732055664,11968000,0.0,0.0,,,,,0.0,0.0,,,,,,,
29.458356174527133,29.51222160494042,29.314714265721463,29.41047477722168,11094100,0.0,0.0,,,,,-0.0038188923458086776,-0.0007637784691617356,,,,,,,
29.416452564056524,29.59001687118661,29.248870005189165,29.374557495117188,17697800,0.0,0.0,,,,,-0.009632578170993611,-0.002537538409528111,,,,,,,
28.656348056213,29.051360272640952,28.656348056213,28.78801727294922,38418900,0.0,0.0,,,,,-0.060867220649470255,-0.014203474857516541,,,,,,,
28.70422598643553,28.710212299700483,28.195498948173423,28.267318725585938,23574500,0.0,0.0,29.059743118286132,,,,-0.14185188482369782,-0.0397331568507528,,,,,,,
28.27930192565827,28.59650817962582,28.159600720144475,28.393016815185547,16598600,0.0,0.0,28.846677017211913,,,,-0.19365766431038978,-0.0705180583426802,,,,,,,
28.410964594759385,28.500738758485717,28.23141170108696,28.333158493041992,12295100,0.0,0.0,28.631213760375978,,,,-0.23681433588195233,-0.10377731385053462,,,,,,,
28.464818912214493,28.536638671826132,28.3451177907891,28.410953521728516,13007300,0.0,0.0,28.43849296569824,,,,-0.2617219328489888,-0.13536623765022546,,,,,,,
28.49475380852922,28.656350037757022,28.440888398786623,28.58452796936035,10029700,0.0,0.0,28.397795104980467,,,,-0.2644074510850203,-0.16117448033718443,,,,,,,
28.578540983654204,28.578540983654204,28.25534855861527,28.27928924560547,10619100,0.0,0.0,28.400189208984376,,,,-0.2878478270841782,-0.1865091496865832,,,,,,,
28.213459328124102,28.261340711998972,28.087774120117636,28.129669189453125,10875800,0.0,0.0,28.34751968383789,,,,-0.3148679799722096,-0.2121809157437085,,,,,,,
28.123670996478374,28.422922645679378,28.075789636713942,28.381025314331055,10862000,0.0,0.0,28.357093048095702,,,,-0.31239817549282733,-0.23222436769353227,,,,,,,
28.428924875158845,28.43490890740611,28.069823579453615,28.291269302368164,18216400,0.0,0.0,28.333156204223634,,,,-0.3140630740716297,-0.2485921089691518,,,,,,,
28.381029948811538,28.68028164687885,28.363075577522466,28.59050750732422,14527300,0.0,0.0,28.334352111816408,,,,-0.28791756146227243,-0.25645719946777595,34.065595403026634,0.3475586247572878,,,,32.95374654371428,
28.51869493360539,28.554603685242405,28.351112387896546,28.404977798461914,26861700,0.0,0.0,28.359489822387694,,,,-0.278952164410196,-0.26095619245626,31.892736556823536,0.3475581084055955,,,,22.046816074699866,
28.50673590360795,28.596510101443588,28.375064340382778,28.446884155273438,9191900,0.0,0.0,28.422932815551757,,,,-0.2654060936475595,-0.26184617269451993,33.40197717931618,0.34926799568001343,,,,24.803462682694757,26.601341767036303
28.644372904300706,28.79399875333436,28.554596481636803,28.59050750732422,14411400,0.0,0.0,28.46482925415039,,,,-0.2403113708790805,-0.25753921233143207,36.97778797136728,0.34969426225597616,,,,53.04783116969273,33.29936997569578
28.488768744062487,28.602485882456364,28.3032341003418,28.303234100341797,17742300,0.0,0.0,28.467222213745117,,,,-0.24082806931400924,-0.2541969837279475,41.05950900218934,0.31976871534243173,,,,32.23122378489861,36.69417254576204
28.50673398782342,28.680298338552294,28.387032782309625,28.393016815185547,14445400,0.0,0.0,28.427724075317382,,,,-0.23132625671208373,-0.24962283832477478,52.75623416990936,0.3043791377306247,,,,44.62915153525465,43.302735496615334
28.482789486625993,29.02144369795314,28.357104265019753,28.500743865966797,18492800,0.0,0.0,28.44687728881836,28.56657485961914,,,-0.21265200909313364,-0.24222867247844654,52.38094033653547,0.32062427869148485,,29.35290931086627,27.780240408372013,45.28280541111716,40.71439357709014
28.29724976581703,28.560592813691514,27.980043585179203,27.992013931274414,15032400,0.0,0.0,28.355903244018556,28.49325819015503,,,-0.23618024852276776,-0.2410189876873108,43.70849232881955,0.3428544337710243,,29.19878290517644,27.787733475133617,1.14944735922162,30.35380143519781
28.21345205189958,28.279287796193522,27.890259643425384,27.8962459564209,15044100,0.0,0.0,28.21705093383789,28.41754674911499,,,-0.25956215206965183,-0.24472762056377903,40.57009589425005,0.3561078604841669,,29.02709830648786,27.80799519174212,0.529207689195474,15.653820153178087
27.914207528236304,28.195504950726047,27.872312458900815,28.129669189453125,12545900,0.0,0.0,28.182337951660156,28.355302333831787,,,-0.256302677261143,-0.24704263190325182,41.84540682863445,0.36166471589821875,,28.779415974739443,27.93118869292413,22.395764887964347,8.024806645460483
28.26732686104289,28.357103320978748,28.19550706296033,28.249372482299805,9872400,0.0,0.0,28.15360908508301,28.328370094299316,,,-0.24127914882498658,-0.24588993528759878,49.42543725012839,0.3543971959539718,,28.7022166181998,27.954523570398834,32.81261622562337,18.5791962675944
28.165580575608914,28.21345967696573,28.009968359201583,28.153610229492188,12051700,0.0,0.0,28.084182357788087,28.322684669494627,,,-0.23439811225339113,-0.24359157068075726,50.46950955851439,0.35781783864042815,,28.703827844948265,27.94154149404099,24.479168351854725,26.56251648848082
28.261334871917608,28.398990397446877,28.027918881537126,28.27928924560547,18025800,0.0,0.0,28.1416374206543,28.316998291015626,,,-0.21631010667682204,-0.23813527787997024,47.90139932941094,0.35952773199359356,,28.69711542670674,27.93688115532451,35.41604064652208,30.90260840800006
